word,frequency,normalized_frequency
rainbowsnake,1,0.3134796238244514
annkellywduv,3,0.9404388714733543
springbreak,1,0.3134796238244514
coronavirusoutbreak,1,0.3134796238244514
bluegreenlalgae,1,0.3134796238244514
didyouknow,1,0.3134796238244514
covidreliefpackage,1,0.3134796238244514
superbowllv,1,0.3134796238244514
4,1,0.3134796238244514
capitolriot,2,0.6269592476489028
qanoncult,2,0.6269592476489028
doyourjob,1,0.3134796238244514
cancers,1,0.3134796238244514
losthomes,1,0.3134796238244514
notourism,1,0.3134796238244514
deaddirt,1,0.3134796238244514
pineypoint,192,60.18808777429467
cruiseships,1,0.3134796238244514
1,9,2.8213166144200628
deathsantis,172,53.91849529780565
sunshinecoast,2,0.6269592476489028
infrastucture,2,0.6269592476489028
mcconnell,2,0.6269592476489028
economics,3,0.9404388714733543
toxins,2,0.6269592476489028
radioactive,7,2.19435736677116
campaignfinancereform,2,0.6269592476489028
phosphorous,1,0.3134796238244514
nitrogen,3,0.9404388714733543
healthrisk,1,0.3134796238244514
mandatoryevacuations,1,0.3134796238244514
waste,1,0.3134796238244514
environmentaljustice,2,0.6269592476489028
hab,2,0.6269592476489028
pineypoint’s,1,0.3134796238244514
phosphateplant,1,0.3134796238244514
gypsumstacksouthpond,1,0.3134796238244514
oceanpollution,4,1.2539184952978055
oceanconservation,4,1.2539184952978055
savetheocean,2,0.6269592476489028
savetheplanet,2,0.6269592476489028
gofundme,2,0.6269592476489028
nonprofit,3,0.9404388714733543
skywaybridge,2,0.6269592476489028
39canimals,1,0.3134796238244514
pineypointupdate,2,0.6269592476489028
greenwall,1,0.3134796238244514
superfungifilm,1,0.3134796238244514
covidiots,3,0.9404388714733543
canetoads,1,0.3134796238244514
topstories,1,0.3134796238244514
trending,8,2.507836990595611
mainstories,1,0.3134796238244514
now,1,0.3134796238244514
vixc,1,0.3134796238244514
piney,1,0.3134796238244514
algaebloom,10,3.1347962382445136
aquaticecology,2,0.6269592476489028
garysgotanswers,2,0.6269592476489028
leadership,3,0.9404388714733543
onepluswatch,1,0.3134796238244514
republicansaretoxic,1,0.3134796238244514
contaminated,3,0.9404388714733543
taxpayers,1,0.3134796238244514
cleanups,1,0.3134796238244514
removeron,33,10.344827586206897
waterfront,1,0.3134796238244514
sugartoads,2,0.6269592476489028
voteblue2022,9,2.8213166144200628
davidkihara,1,0.3134796238244514
bluegreenalgaedesantis,1,0.3134796238244514
disney,3,0.9404388714733543
votersuppression,1,0.3134796238244514
covid19,27,8.463949843260188
sick,1,0.3134796238244514
humansareadisgrace,2,0.6269592476489028
nutrients,6,1.8808777429467085
stormwater,4,1.2539184952978055
runoff,2,0.6269592476489028
bolts,3,0.9404388714733543
raysup,1,0.3134796238244514
healthadvisory,2,0.6269592476489028
cryptocurrency,1,0.3134796238244514
blockchain,1,0.3134796238244514
crypto,1,0.3134796238244514
ethereum,1,0.3134796238244514
btc,1,0.3134796238244514
litecoin,1,0.3134796238244514
altcoins,1,0.3134796238244514
bitcoins,1,0.3134796238244514
ripple,1,0.3134796238244514
cryptomining,1,0.3134796238244514
coinbase,1,0.3134796238244514
cryptocurrencies,1,0.3134796238244514
investing,1,0.3134796238244514
votethemallout2022,3,0.9404388714733543
desantismustbedethroned,1,0.3134796238244514
desanitize,2,0.6269592476489028
ufwildlife,1,0.3134796238244514
goldcoast,2,0.6269592476489028
weather,3,0.9404388714733543
deadfish,17,5.329153605015674
reefs,1,0.3134796238244514
seagrass,13,4.075235109717868
riverharborwest,1,0.3134796238244514
blenkersmarina,1,0.3134796238244514
harmfulalgaebloom,5,1.5673981191222568
karen,1,0.3134796238244514
radio,1,0.3134796238244514
radiostpete,1,0.3134796238244514
itunes,2,0.6269592476489028
wrpbks,2,0.6269592476489028
summer2021,2,0.6269592476489028
pineypointspill,3,0.9404388714733543
hrkdestruction,1,0.3134796238244514
insurance,1,0.3134796238244514
lawfirm,1,0.3134796238244514
secoora,2,0.6269592476489028
sunlessstate,2,0.6269592476489028
tvisland,1,0.3134796238244514
spieseyes,2,0.6269592476489028
elsa,19,5.956112852664576
hurricaneelsa,10,3.1347962382445136
nuclearwaste,1,0.3134796238244514
motemarine,2,0.6269592476489028
environmentaldisasters,2,0.6269592476489028
voteblue🌊🗳,1,0.3134796238244514
pineypiont,1,0.3134796238244514
headlines,2,0.6269592476489028
summertime,1,0.3134796238244514
weatherchannel,4,1.2539184952978055
massivefishkills,3,0.9404388714733543
fishwarzone,1,0.3134796238244514
nomorechemicalsinthewater,1,0.3134796238244514
desantis2024,4,1.2539184952978055
cuba,2,0.6269592476489028
drudge,3,0.9404388714733543
arresttrumpnow,1,0.3134796238244514
votethemallout,2,0.6269592476489028
restoreourclimate,1,0.3134796238244514
secooras,2,0.6269592476489028
remix,1,0.3134796238244514
wolbachiainfected,1,0.3134796238244514
cancer,1,0.3134796238244514
oncology,1,0.3134796238244514
radiology,1,0.3134796238244514
coroners,1,0.3134796238244514
firerubio,1,0.3134796238244514
travel,2,0.6269592476489028
happs,1,0.3134796238244514
rpofpos,1,0.3134796238244514
desantisneedstogo,1,0.3134796238244514
resign,1,0.3134796238244514
republicansdontcare,1,0.3134796238244514
saveouroceans,2,0.6269592476489028
sowrong,2,0.6269592476489028
politics,2,0.6269592476489028
lettucepray,1,0.3134796238244514
mustread,3,0.9404388714733543
npr,1,0.3134796238244514
delta,5,1.5673981191222568
deltavariant,6,1.8808777429467085
cubasos,2,0.6269592476489028
environmentaldestruction,2,0.6269592476489028
toowarm,2,0.6269592476489028
intercoastal,1,0.3134796238244514
ecology,1,0.3134796238244514
biology,1,0.3134796238244514
600tons,1,0.3134796238244514
discovery,2,0.6269592476489028
technology,2,0.6269592476489028
research,8,2.507836990595611
scientists,2,0.6269592476489028
nooneunscripted,1,0.3134796238244514
climateemergency,6,1.8808777429467085
collected,1,0.3134796238244514
hours,1,0.3134796238244514
rampingup,1,0.3134796238244514
retireron,6,1.8808777429467085
covid,14,4.38871473354232
desantisknows,1,0.3134796238244514
dunno,1,0.3134796238244514
meeresforschung,2,0.6269592476489028
fishandwildlife,1,0.3134796238244514
calltoaction,1,0.3134796238244514
traitor,1,0.3134796238244514
climatecrises,1,0.3134796238244514
toxicwaste,2,0.6269592476489028
repug,1,0.3134796238244514
kills,1,0.3134796238244514
eua,1,0.3134796238244514
marévermelha,1,0.3134796238244514
kareniabrevis,4,1.2539184952978055
plâncton,1,0.3134796238244514
bigoil,1,0.3134796238244514
pollutionkills,1,0.3134796238244514
environmentalcrisis,1,0.3134796238244514
localbusiness,1,0.3134796238244514
justiceforheren,1,0.3134796238244514
cameronheren,1,0.3134796238244514
snl,1,0.3134796238244514
work,1,0.3134796238244514
keeptheban,2,0.6269592476489028
eeuu,1,0.3134796238244514
asthma,2,0.6269592476489028
copd,2,0.6269592476489028
drtracyfanara,2,0.6269592476489028
inspectorplanet,2,0.6269592476489028
sisterinscience,2,0.6269592476489028
storm,2,0.6269592476489028
picnicislandpark,2,0.6269592476489028
alertstormwater,1,0.3134796238244514
captainsforcleanwater,2,0.6269592476489028
cameron,9,2.8213166144200628
dyingplanet,2,0.6269592476489028
cameronherrin,319,100.0
justiceforcameronherrin,148,46.39498432601881
allwithcameronherrin,14,4.38871473354232
cameronherrin5,2,0.6269592476489028
justiceforherrin,9,2.8213166144200628
pineypoints,2,0.6269592476489028
catostropic,2,0.6269592476489028
marine,5,1.5673981191222568
sticking,1,0.3134796238244514
pecesmuertos,1,0.3134796238244514
peces,3,0.9404388714733543
estadosunidos,1,0.3134796238244514
unitedstates,2,0.6269592476489028
golfodemexico,1,0.3134796238244514
followthemoney,1,0.3134796238244514
deadfishdesantis,2,0.6269592476489028
wifemomrealtorlife,1,0.3134796238244514
saturdayvibes,1,0.3134796238244514
saturdaymorning,1,0.3134796238244514
rondeathsantis,7,2.19435736677116
heldaccountable,1,0.3134796238244514
desantisresign,1,0.3134796238244514
arrestdesantis,1,0.3134796238244514
deathsantis🤬🤬🤬🤬,1,0.3134796238244514
adhd,1,0.3134796238244514
rickscottfail,1,0.3134796238244514
rondesantisfail,1,0.3134796238244514
tiktok,10,3.1347962382445136
justiceforrcameronherrin,4,1.2539184952978055
justiceforcameron,9,2.8213166144200628
helpcameron,5,1.5673981191222568
donaldtrump,2,0.6269592476489028
hitler,1,0.3134796238244514
recalldeathsantis,1,0.3134796238244514
rondementis,1,0.3134796238244514
votecrist2022,1,0.3134796238244514
desantismustgo,1,0.3134796238244514
votedesantisout,1,0.3134796238244514
where,1,0.3134796238244514
phosphatewaste,1,0.3134796238244514
savestpete,1,0.3134796238244514
coverup,4,1.2539184952978055
ecocide,2,0.6269592476489028
shorelines,1,0.3134796238244514
nooriginalthought,1,0.3134796238244514
desantisfailure,1,0.3134796238244514
saveourchildren,1,0.3134796238244514
desantisiscorrupt,1,0.3134796238244514
votehimout,5,1.5673981191222568
gopcorruptionovercountry,2,0.6269592476489028
gopbetrayedamerica,1,0.3134796238244514
move,1,0.3134796238244514
bye,1,0.3134796238244514
savethekid,2,0.6269592476489028
secondchanceforherrin,2,0.6269592476489028
supportherrin,2,0.6269592476489028
worstgovernorever,1,0.3134796238244514
2,2,0.6269592476489028
cruise,3,0.9404388714733543
dontdesantismyamerica,1,0.3134796238244514
dontdesantismydemocracy,1,0.3134796238244514
rontheripperdesantis,1,0.3134796238244514
justiceforlillia,11,3.4482758620689653
cameronherrin1,4,1.2539184952978055
cameronherrin7,1,0.3134796238244514
cameronherrin4,1,0.3134796238244514
cameronherrin6,1,0.3134796238244514
cameron24,5,1.5673981191222568
cameronherrin2,1,0.3134796238244514
cameronhearenisacriminal,1,0.3134796238244514
ronran,2,0.6269592476489028
vaccinated,1,0.3134796238244514
pandemicoftheunvaccinated,1,0.3134796238244514
wearamask,2,0.6269592476489028
toxicspill,3,0.9404388714733543
truthmatters,2,0.6269592476489028
dontswiminthewater,2,0.6269592476489028
greennewdeal,3,0.9404388714733543
stayhome,2,0.6269592476489028
ubi,2,0.6269592476489028
automationforgood,2,0.6269592476489028
essentialworkers,2,0.6269592476489028
deregulation,2,0.6269592476489028
wethepeople,1,0.3134796238244514
manpower,1,0.3134796238244514
ignoring,1,0.3134796238244514
birds,1,0.3134796238244514
emergency,2,0.6269592476489028
ego,1,0.3134796238244514
hearn,1,0.3134796238244514
scienceandenvironment,2,0.6269592476489028
tropicalstormelsa,2,0.6269592476489028
cameronhearenisnotacriminal,1,0.3134796238244514
help🆘,2,0.6269592476489028
bullshitdesantis,1,0.3134796238244514
climatejustice,2,0.6269592476489028
desantisvariant,7,2.19435736677116
globalheating,1,0.3134796238244514
desantisize,3,0.9404388714733543
texas,1,0.3134796238244514
trumpswall,1,0.3134796238244514
